ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI
1695432407748481408,2,SysPsv,6.902373356549788,27.911125133262885,0.2726350137091202,1.806080784914984,3.4375,12.375,0.1471509337425232,-0.1569609344005584,0.0,False,False
1695432407758481408,2,SysPsv,6.894517003423573,27.944596654706743,0.2729877265270737,1.80738724723568,3.4375,12.375,0.1471509337425232,-0.1576655669203735,0.0,False,False
1695432407768481408,2,SysPsv,6.886524005553042,27.978440944392677,0.2733911984857613,1.808713420864132,3.43850823707301,12.378629628847673,0.1471509337425232,-0.1667709350585937,0.0,False,False
1695432407778481408,2,SysPsv,6.87849694327906,28.012378470325416,0.2738072585960047,1.8100445127915268,3.453125,12.431249618530272,0.1466095721120988,-0.1667709350585937,0.0,False,False
1695432407788481408,2,SysPsv,6.870501425232988,28.04586322917908,0.2742477344864298,1.8113490781497208,3.453125,12.431249618530272,0.1373409330844879,-0.1667709350585937,0.0,False,False
1695432407798481408,2,SysPsv,6.86251328704617,28.07924414261788,0.2746937528121123,1.812647576271637,3.453125,12.431249618530272,0.1373409330844879,-0.1667709350585937,0.0,False,False
1695432407808481408,2,SysPsv,6.854071816749922,28.11305266080842,0.2747202403579827,1.8139501208031807,3.4526776921855147,12.429639321318724,0.1373409330844879,-0.1667709350585937,0.0,False,False
1695432407818481408,2,SysPsv,6.8455126736453735,28.14697283534701,0.2746380296798953,1.8152537470903416,3.4375,12.375,0.1369232956088014,-0.1676062103271574,0.0,False,False
1695432407828481408,2,SysPsv,6.837010546703596,28.180960721630868,0.274862087394883,1.8165667380206272,3.4375,12.375,0.1177209317684173,-0.206010952591896,0.0,False,False
1695432407838481408,2,SysPsv,6.828523035970591,28.21496483739827,0.2751634827579501,1.81788206023572,3.4375,12.375,0.1175090128509116,-0.2061017749949667,0.0,False,False
1695432407848481408,2,SysPsv,6.8200767264321485,28.248606933621545,0.2755473648397846,1.819175093415586,3.4375,12.375,0.0495165470187695,-0.2352414063703433,0.0,False,False
1695432407858481408,2,SysPsv,6.811639649628091,28.28216686657868,0.2759501740145076,1.8204630479946868,3.4528897602061543,12.430402761015586,0.049050934612751,-0.2354409545660019,0.0,False,False
1695432407868481408,2,SysPsv,6.803087305425095,28.315978937987097,0.2763968804349801,1.8217582683863305,3.453125,12.431249618530272,0.049050934612751,-0.2354409545660019,0.0,False,False
1695432407878481408,2,SysPsv,6.794507091583171,28.34985158538848,0.2768542723831331,1.8230552261675927,3.453125,12.431249618530272,0.049050934612751,-0.2354409545660019,0.0,False,False
1695432407888481408,2,SysPsv,6.786009419105085,28.38316202597161,0.2773255740211482,1.8243262163005944,3.453125,12.431249618530272,0.0866946206268476,-0.2354409545660019,0.0,False,False
1695432407898481408,2,SysPsv,6.777530369542092,28.416344992935933,0.2778000626774286,1.8255913117322813,3.453125,12.431249618530272,0.0882909372448921,-0.2354409545660019,0.0,False,False
1695432407908481408,2,SysPsv,6.768762346346705,28.450398297061952,0.277873452543826,1.826864873883404,3.453125,12.431249618530272,0.0975268198510471,-0.2262050719598469,0.0,False,False
1695432407918481408,2,SysPsv,6.759915218369088,28.484689654992053,0.2778367306152098,1.8281407277214088,3.4385376984126985,12.37873568895128,0.0981009379029274,-0.2256309539079666,0.0,False,False
1695432407928481408,2,SysPsv,6.751072492789717,28.518809728519727,0.2780647820580952,1.8294085818433143,3.4375,12.375,0.0981009379029274,-0.1892945718974238,0.0,False,False
1695432407938481408,2,SysPsv,6.74223065409933,28.552887361631637,0.2783597944581935,1.8306744454777952,3.451823775168636,12.426565240905546,0.0981009379029274,-0.1863909512758255,0.0,False,False
1695432407948481408,2,SysPsv,6.7334243908576354,28.586630817545256,0.2787038044757999,1.8319275083873376,3.453125,12.431249618530272,0.062457774393842,-0.1863909512758255,0.0,False,False
1695432407958481408,2,SysPsv,6.724626425986344,28.620297576719395,0.279058924435656,1.833177634423656,3.453125,12.431249618530272,0.0588609315454959,-0.1863909512758255,0.0,False,False
1695432407968481408,2,SysPsv,6.715735616151676,28.6540579061641,0.2794505415554411,1.834431536804478,3.453125,12.431249618530272,0.0588609315454959,-0.2388678915297409,0.0,False,False
1695432407978481408,2,SysPsv,6.706822983374877,28.687840863922133,0.279850657781342,1.835686349646916,3.453125,12.431249618530272,0.0588609315454959,-0.2452509403228759,0.0,False,False
1695432407988481408,2,SysPsv,6.697872045100496,28.72143508864576,0.2802744492448248,1.8369317494394848,3.453125,12.431249618530272,0.0674280535126554,-0.3137878900336469,0.0,False,False
