ts,track_id,line_role,line_role_str,c0,c1,c2,c3,ego_x,ego_y,ego_yaw,LD_Track_Age,LD_Quality,LD_Confidence,LD_Crossing,LD_Crossing_ID,LD_Filter,LD_Dash_Average_Gap,LD_Dash_Average_Length,LD_Type,LD_Color,LD_Start,LD_End,LD_End_Reason,Line_Is_Virtual
1695432401955618000,31,6,Adjacent_Right_Right,-4.188791751861572,0.0008096459787338,-0.0003511317190714,-7.118927442206768e-06,1.5789704608800434,3.3954720948543127,1.1376186633805403,1761.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.29240036010742,11.516172409057617,0.0,False
1695432401955618000,44,10,RightRight_Right,-7.17903995513916,-0.0248164143413305,-0.0012788143940269,-2.045372457359917e-05,1.5789704608800434,3.3954720948543127,1.1376186633805403,298.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-30.996864318847656,11.264802932739258,0.0,False
1695432401988974000,60,1,Host_Left,1.7572983503341677,0.0103779667988419,0.00052939762827,7.612618446728447e-06,1.6272921519441184,3.4995809697245477,1.1375458556165832,1494.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.51734924316406,11.79680061340332,0.0,False
1695432401988974000,61,2,Host_Right,-1.2208809852600098,0.0056298989802598,-0.0001375793654005,-3.2136078971234383e-06,1.6272921519441184,3.4995809697245477,1.1375458556165832,1327.0,3.0,1.0,False,0.0,0.0,0.0,0.0,2.0,1.0,-60.53630828857422,11.567487716674805,0.0,False
1695432401988974000,31,6,Adjacent_Right_Right,-4.190329551696777,0.0001814264833228,-0.0003899248258676,-7.573551101813791e-06,1.6272921519441184,3.4995809697245477,1.1375458556165832,1762.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.464698791503906,11.34286117553711,0.0,False
1695432401988974000,44,10,RightRight_Right,-7.1852545738220215,-0.0269146859645843,-0.0014586913166567,-2.4348442821064964e-05,1.6272921519441184,3.4995809697245477,1.1375458556165832,299.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-31.168821334838867,11.089255332946777,0.0,False
1695432402022331000,60,1,Host_Left,1.7582430839538574,0.0103050144389271,0.0005047033191658,7.20187881597667e-06,1.724784658310341,3.70735050189046,1.1373510234230064,1495.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.74736022949219,11.473355293273926,0.0,False
1695432402022331000,61,2,Host_Right,-1.2188462018966677,0.0053200940601527,-0.000174415341462,-3.72610634258308e-06,1.724784658310341,3.70735050189046,1.1373510234230064,1328.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.765892028808594,11.278857231140137,0.0,False
1695432402022331000,31,6,Adjacent_Right_Right,-4.192500591278076,-0.0008311804849654,-0.000457331072539,-8.418226570938714e-06,1.724784658310341,3.70735050189046,1.1373510234230064,1763.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.693851470947266,11.087345123291016,0.0,False
1695432402022331000,44,10,RightRight_Right,-7.193964958190918,-0.0296011492609977,-0.0016870604595169,-2.936235978268087e-05,1.724784658310341,3.70735050189046,1.1373510234230064,300.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-31.397478103637695,10.869808197021484,0.0,False
1695432402055688000,60,1,Host_Left,1.758735179901123,0.0101919397711753,0.0004859802429564,6.908000614203047e-06,1.8218208821909343,3.9154556206251527,1.137200343171115,1496.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.92036056518555,11.233819007873535,0.0,False
1695432402055688000,61,2,Host_Right,-1.217255473136902,0.0049720075912773,-0.000207434000913,-4.171417003817624e-06,1.8218208821909343,3.9154556206251527,1.137200343171115,1329.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.93863296508789,11.069564819335938,0.0,False
1695432402055688000,31,6,Adjacent_Right_Right,-4.194676399230957,-0.0016263810684904,-0.0005016787326894,-8.91708714334527e-06,1.8218208821909343,3.9154556206251527,1.137200343171115,1764.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.86632537841797,10.90738582611084,0.0,False
1695432402055688000,44,10,RightRight_Right,-7.200833797454834,-0.0314517244696617,-0.0018165351357311,-3.147336246911436e-05,1.8218208821909343,3.9154556206251527,1.137200343171115,301.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-31.569650650024414,10.722733497619629,0.0,False
1695432402089044000,60,1,Host_Left,1.7589430809020996,0.0099993264302611,0.0004625261062756,6.554742867592722e-06,1.8701366585177084,4.0196044716287815,1.1371265073808974,1496.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.093505859375,10.921990394592285,0.0,False
1695432402089044000,61,2,Host_Right,-1.215869665145874,0.0046169459819793,-0.0002392002061242,-4.585956048686057e-06,1.8701366585177084,4.0196044716287815,1.1371265073808974,1330.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-61.11148452758789,10.777680397033691,0.0,False
1695432402089044000,31,6,Adjacent_Right_Right,-4.1969170570373535,-0.0010892006102949,-0.0004347327922005,-7.745999937469605e-06,1.8701366585177084,4.0196044716287815,1.1371265073808974,1765.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-61.038883209228516,10.636029243469238,0.0,False
1695432402089044000,44,10,RightRight_Right,-7.208083629608154,-0.0336578972637653,-0.0019945101812481,-3.520072277751751e-05,1.8701366585177084,4.0196044716287815,1.1371265073808974,302.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-31.741870880126953,10.471235275268555,0.0,False
1695432402122401000,60,1,Host_Left,1.7599897384643557,0.0100841615349054,0.00045370819862,6.401814971468411e-06,1.9674318058571885,4.228535454018015,1.136964282441185,1498.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.32451629638672,10.603261947631836,0.0,False
1695432402122401000,61,2,Host_Right,-1.214343786239624,0.0041801054030656,-0.0002785959804896,-5.0941539484483656e-06,1.9674318058571885,4.228535454018015,1.136964282441185,1331.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.69572448730469,10.480681419372559,0.0,False
1695432402122401000,31,6,Adjacent_Right_Right,-4.204042434692383,-0.0023125626612454,-0.0004884604713879,-8.291170161101036e-06,1.9674318058571885,4.228535454018015,1.136964282441185,1766.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.657901763916016,10.359831809997559,0.0,False
1695432402122401000,44,10,RightRight_Right,-7.218937873840332,-0.036572691053152,-0.002218150999397,-3.973707134719007e-05,1.9674318058571885,4.228535454018015,1.136964282441185,303.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-31.97152328491211,10.219027519226074,0.0,False
1695432402155758000,60,1,Host_Left,1.758881688117981,0.0095356171950697,0.0004121491219848,5.820316800964065e-06,2.0643193289359942,4.437352606463946,1.1368218883321788,1499.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.49735641479492,10.385045051574707,0.0,False
1695432402155758000,61,2,Host_Right,-1.212859869003296,0.0036808259319514,-0.0003240997029934,-5.843595317855943e-06,2.0643193289359942,4.437352606463946,1.1368218883321788,1332.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.86831283569336,10.285096168518066,0.0,False
1695432402155758000,31,6,Adjacent_Right_Right,-4.210970401763916,-0.0038123615086078,-0.0005685587530024,-9.404334377904888e-06,2.0643193289359942,4.437352606463946,1.1368218883321788,1767.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.83023452758789,10.18568229675293,0.0,False
1695432402155758000,44,10,RightRight_Right,-7.228663444519043,-0.0394356176257133,-0.0024338359944522,-4.3987696699332446e-05,2.0643193289359942,4.437352606463946,1.1368218883321788,304.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-32.14356231689453,10.06999397277832,0.0,False
1695432402189114000,60,1,Host_Left,1.757112979888916,0.0087388111278414,0.0003585125086829,5.088418220111635e-06,2.1126766933294903,4.5417358904448974,1.1367687185497442,1500.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.67052459716797,10.207093238830566,0.0,True
1695432402189114000,61,2,Host_Right,-1.2117223739624023,0.0031769345514476,-0.0003607237304095,-6.314387064776383e-06,2.1126766933294903,4.5417358904448974,1.1367687185497442,1333.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.04131317138672,10.123098373413086,0.0,False
1695432402189114000,31,6,Adjacent_Right_Right,-4.218230247497559,-0.0053816060535609,-0.0006449554348364,-1.0292075785400812e-05,2.1126766933294903,4.5417358904448974,1.1367687185497442,1768.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.00305938720703,10.038662910461426,0.0,False
1695432402189114000,44,10,RightRight_Right,-7.2410478591918945,-0.0417365245521068,-0.0025301438290625,-4.422387792146765e-05,2.1126766933294903,4.5417358904448974,1.1367687185497442,305.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-32.31618881225586,9.941045761108398,0.0,False
1695432402222471000,60,1,Host_Left,1.7338937520980835,0.0016860419418662,-7.063586235744879e-05,-6.305000965767249e-07,2.210222946555632,4.7507178783477,1.1366523990193336,1501.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.2319450378418,9.972418785095215,0.0,False
1695432402222471000,61,2,Host_Right,-1.2107635736465454,0.0026525238063186,-0.0003966040967497,-6.743282028764952e-06,2.210222946555632,4.7507178783477,1.1366523990193336,1334.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.27174758911133,9.89243221282959,0.0,False
1695432402222471000,31,6,Adjacent_Right_Right,-4.227352619171143,-0.0067549459636211,-0.0006924623739905,-1.0666499292710796e-05,2.210222946555632,4.7507178783477,1.1366523990193336,1769.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.23320388793945,9.807901382446289,0.0,False
1695432402222471000,44,10,RightRight_Right,-7.257389545440674,-0.0446901880204677,-0.0026790408883243,-4.608369272318669e-05,2.210222946555632,4.7507178783477,1.1366523990193336,306.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-32.54600524902344,9.71027660369873,0.0,False
1695432402255828000,60,1,Host_Left,1.74141526222229,0.0038744541816413,6.601188943022862e-05,1.0469168501003878e-06,2.307497689999252,4.959569163228707,1.1365206689446048,1502.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.40516662597656,9.800289154052734,0.0,False
1695432402255828000,61,2,Host_Right,-1.210231900215149,0.0021921214647591,-0.0004251126083545,-7.067276328598382e-06,2.307497689999252,4.959569163228707,1.1365206689446048,1335.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.44473648071289,9.719253540039062,0.0,False
1695432402255828000,31,6,Adjacent_Right_Right,-4.236215591430664,-0.0087543874979019,-0.0007953092572279,-1.1919614735234065e-05,2.307497689999252,4.959569163228707,1.1365206689446048,1770.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.40596008300781,9.634206771850586,0.0,False
1695432402255828000,44,10,RightRight_Right,-7.271069526672363,-0.0473948009312152,-0.0028339233249425,-4.8609188525006175e-05,2.307497689999252,4.959569163228707,1.1365206689446048,307.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-32.718502044677734,9.536820411682129,0.0,False
1695432402289298000,60,1,Host_Left,1.7362408638000488,0.0022270621266216,-3.0977764254203066e-05,-2.3876000909695e-07,2.3560315606929976,5.063988784359253,1.1364726401924743,1503.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.578529357910156,9.626032829284668,0.0,False
1695432402289298000,61,2,Host_Right,-1.2099961042404177,0.0017639002762734,-0.0004470911226235,-7.284970706677996e-06,2.3560315606929976,5.063988784359253,1.1364726401924743,1336.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.6179084777832,9.54592514038086,0.0,False
1695432402289298000,31,6,Adjacent_Right_Right,-4.244479656219482,-0.0104580651968717,-0.0008737902389839,-1.27933071780717e-05,2.3560315606929976,5.063988784359253,1.1364726401924743,1771.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.57894515991211,9.460485458374023,0.0,False
1695432402289298000,44,10,RightRight_Right,-7.2829203605651855,-0.0511855110526084,-0.0031537031754851,-5.626562415272929e-05,2.3560315606929976,5.063988784359253,1.1364726401924743,308.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-32.89127731323242,9.362395286560059,0.0,False
1695432402322655000,60,1,Host_Left,1.7280291318893433,-0.0003590026462916,-0.0001819011376937,-2.2100325622886885e-06,2.4540612062494915,5.272953032896112,1.136345576145927,1504.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.809852600097656,9.393399238586426,0.0,True
1695432402322655000,61,2,Host_Right,-1.210117220878601,0.0012982955668121,-0.000466453959234,-7.435201041516848e-06,2.4540612062494915,5.272953032896112,1.136345576145927,1337.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.84902572631836,9.314654350280762,0.0,False
1695432402322655000,31,6,Adjacent_Right_Right,-4.25455379486084,-0.0124702211469411,-0.0009633830632083,-1.3767293239652645e-05,2.4540612062494915,5.272953032896112,1.136345576145927,1772.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.80986022949219,9.228760719299316,0.0,False
1695432402322655000,44,10,RightRight_Right,-7.298412322998047,-0.0548003241419792,-0.0033862527925521,-6.036046033841558e-05,2.4540612062494915,5.272953032896112,1.136345576145927,309.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-33.12196731567383,9.130595207214355,0.0,False
1695432402356011000,60,1,Host_Left,1.7282203435897827,4.097941200598143e-05,-0.0001342686882708,-1.4161104218146647e-06,2.5517018292187004,5.481932501994606,1.1362765304641953,1505.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-60.983158111572266,9.220320701599121,0.0,True
1695432402356011000,61,2,Host_Right,-1.2105106115341189,0.0008622325258329,-0.0004813206323888,-7.536982138844905e-06,2.5517018292187004,5.481932501994606,1.1362765304641953,1338.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-61.02226638793945,9.1412935256958,0.0,False
1695432402356011000,31,6,Adjacent_Right_Right,-4.263112545013428,-0.014057109132409,-0.0010247401660308,-1.4371871657203885e-05,2.5517018292187004,5.481932501994606,1.1362765304641953,1773.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.983036041259766,9.05497932434082,0.0,False
1695432402356011000,44,10,RightRight_Right,-7.310900211334228,-0.0576210580766201,-0.0035511408932507,-6.286170537350699e-05,2.5517018292187004,5.481932501994606,1.1362765304641953,310.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-33.295074462890625,8.956686019897461,0.0,False
1695432402389368000,60,1,Host_Left,1.7256720066070557,-0.0004830079560633,-0.0001489351852796,-1.5192532600849518e-06,2.6004175279250035,5.586428415900855,1.1362573665416833,1506.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.15666961669922,9.04658317565918,0.0,False
1695432402389368000,61,2,Host_Right,-1.211158037185669,0.000450281513622,-0.000492988503538,-7.58864780436852e-06,2.6004175279250035,5.586428415900855,1.1362573665416833,1339.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.68178176879883,8.967741012573242,0.0,False
1695432402389368000,31,6,Adjacent_Right_Right,-4.27146577835083,-0.0155015736818313,-0.0010758822318166,-1.4833492059551643e-05,2.6004175279250035,5.586428415900855,1.1362573665416833,1774.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-61.15641784667969,8.881082534790039,0.0,False
1695432402389368000,44,10,RightRight_Right,-7.323562145233154,-0.0601449906826019,-0.0036833081394433,-6.462325836764649e-05,2.6004175279250035,5.586428415900855,1.1362573665416833,311.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-33.468387603759766,8.782773971557617,0.0,False
1695432402422725000,60,1,Host_Left,1.711528778076172,-0.0043188324198126,-0.000358596938895,-4.210104634694289e-06,2.6989721654890673,5.794588023834422,1.1361997177039862,1507.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.387760162353516,8.813790321350098,0.0,False
1695432402422725000,61,2,Host_Right,-1.211863994598389,-6.963888154132292e-05,-0.0005131409270688,-7.879946679167915e-06,2.6989721654890673,5.794588023834422,1.1361997177039862,1340.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.912864685058594,8.73653793334961,0.0,False
1695432402422725000,31,6,Adjacent_Right_Right,-4.281162261962891,-0.0170668009668588,-0.0011250625830143,-1.5218092812574469e-05,2.6989721654890673,5.794588023834422,1.1361997177039862,1775.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.68697738647461,8.649516105651855,0.0,False
1695432402422725000,44,10,RightRight_Right,-7.340368747711182,-0.0631563067436218,-0.003828402608633,-6.652708543697372e-05,2.6989721654890673,5.794588023834422,1.1361997177039862,312.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-33.699462890625,8.55109977722168,0.0,False
1695432402456081000,60,1,Host_Left,1.7171642780303955,-0.0020773166324943,-0.0001920803188113,-1.800663881112996e-06,2.7968873478644127,6.003083158717573,1.136171995218623,1508.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,-61.56123733520508,8.641389846801758,0.0,False
1695432402456081000,61,2,Host_Right,-1.2130861282348633,-0.000355104682967,-0.0005109289777465,-7.717404514551163e-06,2.7968873478644127,6.003083158717573,1.136171995218623,1341.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.08634948730469,8.563020706176758,0.0,False
1695432402456081000,31,6,Adjacent_Right_Right,-4.288298606872559,-0.0183053016662597,-0.001174722565338,-1.592919034010265e-05,2.7968873478644127,6.003083158717573,1.136171995218623,1776.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.86046600341797,8.475640296936035,0.0,False
1695432402456081000,44,10,RightRight_Right,-7.352711677551269,-0.0649064779281616,-0.0038786337245255,-6.638847844442353e-05,2.7968873478644127,6.003083158717573,1.136171995218623,313.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-33.872955322265625,8.37745475769043,0.0,False
1695432402489438000,61,2,Host_Right,-1.214504361152649,-0.0007405943470075,-0.000519533175975,-7.727169759164099e-06,2.84566459851402,6.107453227876931,1.1361578046225458,1342.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.259674072265625,8.389596939086914,0.0,False
1695432402489438000,31,6,Adjacent_Right_Right,-4.295108795166016,-0.0192661043256521,-0.0012011595536023,-1.608204001968261e-05,2.84566459851402,6.107453227876931,1.1361578046225458,1777.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.03371810913086,8.302142143249512,0.0,False
1695432402489438000,44,10,RightRight_Right,-7.363865375518799,-0.0655557960271835,-0.0038257685955613,-6.388303881976753e-05,2.84566459851402,6.107453227876931,1.1361578046225458,314.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-34.04612350463867,8.204671859741211,0.0,False
1695432402522795000,61,2,Host_Right,-1.2162538766860962,-0.0011690644314512,-0.0005317784380167,-7.766122507746331e-06,2.944718047234403,6.315692333665311,1.1360540781696944,1343.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.491249084472656,8.157888412475586,0.0,False
1695432402522795000,31,6,Adjacent_Right_Right,-4.301206111907959,-0.0195706319063901,-0.0011826958507299,-1.5577090380247682e-05,2.944718047234403,6.315692333665311,1.1360540781696944,1778.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.265052795410156,8.070887565612793,0.0,False
1695432402522795000,44,10,RightRight_Right,-7.378630638122559,-0.0662579536437988,-0.0037607485428452,-6.118354212958366e-05,2.944718047234403,6.315692333665311,1.1360540781696944,315.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-34.277191162109375,7.974142551422119,0.0,False
1695432402556151000,61,2,Host_Right,-1.2180042266845703,-0.0015178660396486,-0.0005420974921435,-7.798576007189695e-06,3.0427886835212234,6.524466958580547,1.1359042442769294,1344.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.66475296020508,7.984254360198975,0.0,False
1695432402556151000,31,6,Adjacent_Right_Right,-4.304976940155029,-0.0193371847271919,-0.0011399352224543,-1.4803009435127024e-05,3.0427886835212234,6.524466958580547,1.1359042442769294,1779.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.438289642333984,7.8978776931762695,0.0,False
1695432402556151000,44,10,RightRight_Right,-7.389709949493408,-0.0664781630039215,-0.0036881372798234,-5.879696982447058e-05,3.0427886835212234,6.524466958580547,1.1359042442769294,316.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-34.45013427734375,7.801712989807129,0.0,False
1695432402589508000,61,2,Host_Right,-1.2197715044021606,-0.0018470071954652,-0.0005553980590775,-7.878318683651742e-06,3.09141911870546,6.629056530269509,1.135811978707434,1345.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.83822250366211,7.810636520385742,0.0,False
1695432402589508000,31,6,Adjacent_Right_Right,-4.282273769378662,-0.0113230664283037,-0.0006366714951582,-7.870808985899203e-06,3.09141911870546,6.629056530269509,1.135811978707434,1780.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.611351013183594,7.728114604949951,0.0,False
1695432402589508000,44,10,RightRight_Right,-7.400946617126465,-0.0664259195327758,-0.0035919577348977,-5.585623875958845e-05,3.09141911870546,6.629056530269509,1.135811978707434,317.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-34.622745513916016,7.629721164703369,0.0,False
1695432402622864000,61,2,Host_Right,-1.2219080924987793,-0.0021770563907921,-0.0005686655640602,-7.931097570690326e-06,3.1898466308059596,6.838027464811603,1.1355595916207697,1346.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-61.06965255737305,7.579033374786377,0.0,False
1695432402622864000,44,0,Unknown,-7.415899276733398,-0.0666504427790641,-0.003505342407152,-5.309564221533947e-05,3.1898466308059596,6.838027464811603,1.1355595916207697,318.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-34.852943420410156,7.400174617767334,0.0,False
1695432402656335000,61,2,Host_Right,-1.2239469289779663,-0.0021694370079785,-0.0005501656560227,-7.540461865573889e-06,3.287942039998086,7.047309563151543,1.1353612833660636,1347.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.57950973510742,7.405255317687988,0.0,False
1695432402656335000,44,0,Unknown,-7.426531791687012,-0.0661111921072006,-0.0033669162075966,-4.936587356496602e-05,3.287942039998086,7.047309563151543,1.1353612833660636,319.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-35.026058197021484,7.227757930755615,0.0,False
1695432402689691000,61,2,Host_Right,-1.2277158498764038,-0.002965533407405,-0.0005908737657591,-8.08825370768318e-06,3.336928448693186,7.151987525424374,1.1352789314847276,1347.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.75334167480469,7.231109142303467,0.0,False
1695432402689691000,44,0,Unknown,-7.437932968139648,-0.0658208429813385,-0.0032528571318835,-4.632836498785764e-05,3.336928448693186,7.151987525424374,1.1352789314847276,320.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-35.19931411743164,7.055047035217285,0.0,False
1695432402723047000,61,2,Host_Right,-1.2339221239089966,-0.0045583010651171,-0.0006728383596055,-9.080584277398884e-06,3.436265110384113,7.361310411219279,1.135158446471125,1349.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-59.98516082763672,6.998747825622559,0.0,False
1695432402723047000,44,0,Unknown,-7.4530158042907715,-0.0659164488315582,-0.0031498568132519,-4.344229819253087e-05,3.436265110384113,7.361310411219279,1.135158446471125,320.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-35.43074035644531,6.824097156524658,0.0,False
1695432402756404000,61,2,Host_Right,-1.2383829355239868,-0.0055275866761803,-0.0007124930853024,-9.486770068178885e-06,3.5349899676792234,7.570708453924681,1.1350867274331682,1349.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.15900802612305,6.82460355758667,0.0,False
1695432402756404000,44,0,Unknown,-7.465530395507812,-0.0661736577749252,-0.0030826367437839,-4.154193447902799e-05,3.5349899676792234,7.570708453924681,1.1350867274331682,322.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-35.60441970825195,6.650666236877441,0.0,False
1695432402789761000,35,1,Host_Left,1.769045114517212,-0.0625123381614685,0.0142185799777507,-0.0016110127326101,3.584017661520022,7.675425044616645,1.135071449861672,6.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,2.0,0.8397470712661743,6.723480701446533,0.0,False
1695432402789761000,61,2,Host_Right,-1.2412004470825195,-0.0058837276883423,-0.0007123000686988,-9.34597301238682e-06,3.584017661520022,7.675425044616645,1.135071449861672,1351.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-60.3327751159668,6.65076208114624,0.0,False
1695432402789761000,44,0,Unknown,-7.488300323486328,-0.0709230825304985,-0.0033972475212067,-4.803119009011425e-05,3.584017661520022,7.675425044616645,1.135071449861672,323.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-35.778018951416016,6.475794792175293,0.0,False
1695432402823117000,61,2,Host_Right,-1.240653157234192,-0.0064507918432354,-0.0008145474130287,-1.3184941963118035e-05,3.681845807852028,7.884717588269609,1.1349663095353024,1352.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-3.771857738494873,6.419399738311768,0.0,False
1695432402823117000,44,6,Adjacent_Right_Right,-7.525796413421631,-0.0888900160789489,-0.0055211219005286,-0.0001159296953119,3.681845807852028,7.884717588269609,1.1349663095353024,324.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-3.184241533279419,6.239566326141357,0.0,False
1695432402856474000,61,2,Host_Right,-1.2179150581359863,-0.0125471288338303,-0.0022108976263552,0.0002982951409649,3.77916850275858,8.094038628110752,1.1348065937635805,1353.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-3.945394277572632,6.246073246002197,0.0,False
1695432402889830000,61,2,Host_Right,-1.2224847078323364,-0.0127524323761463,-0.0016863849014043,0.0003152360732201,3.8277682384662057,8.19866378603615,1.1347089616602437,1354.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-4.119028091430664,6.072883605957031,0.0,False
1695432402923187000,61,2,Host_Right,-1.2257589101791382,-0.0131942145526409,-0.0013129306025803,0.0003449564392212,3.925290467046807,8.407839184386376,1.1344941709477996,1355.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-4.350167751312256,5.842030048370361,0.0,False
1695432402956544000,61,2,Host_Right,-1.2284866571426392,-0.0135084185749292,-0.0009520719177089,0.0003838865086436,4.022725159288427,8.616825981751163,1.134263686731382,1356.0,3.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,-4.522590160369873,5.669906139373779,0.0,False
