ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI,road_id,lane_id,obj_id,length,width,class_str
1706928732470468352,5.0,PilotStdby,81.30033312840624,-4.708824378432382,-0.2741999661050549,-0.0388543695180431,14.859375,53.49374771118164,-0.2967826514594563,-0.2064248834906817,0.0,False,False,2.0,2.0,1,0,0,car
1706928732480468352,5.0,PilotStdby,81.45155225597136,-4.714976692407163,-0.274593375328088,-0.0387253592330523,14.859375,53.49374771118164,-0.3531590700149536,-0.2158209532499313,0.0,False,False,2.0,2.0,1,0,0,car
1706928732488008480,,,81.56548022080996,-4.719602300566084,-0.27488922278177785,-0.03862901395982744,14.859375,53.49374771118164,-0.35308744378331125,-0.21617908538733308,,,,,2.0,1,0,0,car
1706928732490468352,5.0,PilotStdby,81.60264905977829,-4.721111398749599,-0.274985742599199,-0.0385975814493729,14.859375,53.49374771118164,-0.3530640758255531,-0.2162959254955833,0.0,False,False,2.0,2.0,1,0,0,car
1706928732500468352,5.0,PilotStdby,81.75284358038107,-4.727113183026404,-0.2753702497751451,-0.0384791667809761,14.859375,53.49374771118164,-0.3433490991592407,-0.2648709416389465,0.0,False,False,2.0,2.0,1,0,0,car
1706928732510468352,5.0,PilotStdby,81.90295116912785,-4.733267111884743,-0.2758062346776864,-0.0383603478690791,14.859375,53.49374771118164,-0.3433490991592407,-0.2648709416389465,0.0,False,False,2.0,2.0,1,0,0,car
1706928732520468352,5.0,PilotStdby,82.05238776945862,-4.740544500261876,-0.2766226507125982,-0.0382385633494414,14.859375,53.49374771118164,-0.3724089898674248,-0.2939308617746892,0.0,False,False,2.0,2.0,1,0,0,car
1706928732522267744,,,82.07928738171796,-4.741835126760812,-0.2767647469077258,-0.038216466267729954,14.859375,53.49374771118164,-0.3724755745923794,-0.29399744656707094,,,,,2.0,1,0,0,car
1706928732530468352,5.0,PilotStdby,82.20189725353293,-4.747717871391842,-0.2774124289673043,-0.038115746587089,14.859375,53.49374771118164,-0.3727790713310241,-0.2943009436130523,0.0,False,False,2.0,2.0,1,0,0,car
1706928732540468352,5.0,PilotStdby,82.3520171224809,-4.754065047211952,-0.2779904135140008,-0.037984691338172,14.859375,53.49374771118164,-0.3823151742392601,-0.2752287957368721,0.0,False,False,2.0,2.0,1,0,0,car
1706928732550468352,5.0,PilotStdby,82.50204372399821,-4.76037947128134,-0.2785665949721281,-0.0378547692194048,14.859375,53.49374771118164,-0.3825891017913818,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928732553933504,,,82.55376990055517,-4.762479195511785,-0.27876137307076715,-0.03781279896561968,14.859375,53.49374771118164,-0.3825891017913818,-0.2746809422969818,,,,,2.0,1,0,0,car
1706928732560468352,5.0,PilotStdby,82.65131822420835,-4.766438981300098,-0.2791286972820526,-0.0377336489457931,14.859375,53.49374771118164,-0.3825891017913818,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928732570468352,5.0,PilotStdby,82.80076505755233,-4.772488449530783,-0.2796969427210936,-0.0376122842196002,14.888405668000738,53.59825740722776,-0.3643624859711934,-0.2655676343868875,0.0,False,False,2.0,2.0,1,0,0,car
1706928732580468352,5.0,PilotStdby,82.95171197208037,-4.77845372575257,-0.2803176238198102,-0.0374888114013236,14.861895787262624,53.50282248378443,-0.3268944002054235,-0.2378149301356869,0.0,False,False,2.0,2.0,1,0,0,car
1706928732582782464,,,82.98660275750815,-4.779829716276563,-0.28046107921829594,-0.03746043422435211,14.861312424058207,53.50072239049079,-0.3261618826477661,-0.2372655422456131,,,,,2.0,1,0,0,car
1706928732590468352,5.0,PilotStdby,83.10247953304997,-4.7843995573718985,-0.2809375130046607,-0.0373661899783106,14.859375,53.49374771118164,-0.3237290978431701,-0.2354409545660019,0.0,False,False,2.0,2.0,1,0,0,car
1706928732600468352,5.0,PilotStdby,83.25188584945045,-4.790199787789788,-0.2815514004918746,-0.037249917609196,14.859375,53.49374771118164,-0.3237290978431701,-0.2354409545660019,0.0,False,False,2.0,2.0,1,0,0,car
1706928732610468352,5.0,PilotStdby,83.40140137980734,-4.796881110112281,-0.2821974075975131,-0.0371411294038053,14.832002004827157,53.395205596845415,-0.3151361666221144,-0.2096621609028348,0.0,False,False,2.0,2.0,1,0,0,car
1706928732620468352,5.0,PilotStdby,83.55179567694267,-4.810413225304501,-0.283093235884829,-0.0370905002030407,14.841554071092425,53.429594441486536,-0.3392130228658009,-0.206010952591896,0.0,False,False,2.0,2.0,1,0,0,car
1706928732625484320,,,83.62720237908017,-4.817032724973859,-0.28353367242401706,-0.03706354625038195,14.842655548987493,53.43355986947498,-0.3412876786498846,-0.206010952591896,,,,,2.0,1,0,0,car
1706928732630468352,5.0,PilotStdby,83.70212802386504,-4.823609995519064,-0.2839712991965726,-0.0370367642505701,14.84375,53.4375,-0.3433490991592407,-0.206010952591896,0.0,False,False,2.0,2.0,1,0,0,car
1706928732640468352,5.0,PilotStdby,83.85197101793983,-4.834310251235138,-0.2847170750195342,-0.036959933232872,14.84375,53.4375,-0.3598296597088189,-0.2307317934162633,0.0,False,False,2.0,2.0,1,0,0,car
1706928732650468352,5.0,PilotStdby,84.00178864097688,-4.844804670100984,-0.2854554971102754,-0.0368801775042296,14.84375,53.4375,-0.3629691004753113,-0.2354409545660019,0.0,False,False,2.0,2.0,1,0,0,car
1706928732654139264,,,84.05672790875573,-4.848083723330677,-0.28570611397024065,-0.03684273278573943,14.847792163087625,53.45205119500172,-0.3604312609223294,-0.23036529087966665,,,,,2.0,1,0,0,car
1706928732660468352,5.0,PilotStdby,84.15144259341605,-4.853736774512299,-0.2861381746405378,-0.0367781785088556,14.85476080714985,53.47713729282825,-0.3560560538491901,-0.2216149033166555,0.0,False,False,2.0,2.0,1,0,0,car
1706928732670468352,5.0,PilotStdby,84.30115993244499,-4.862544791135861,-0.2868161417141639,-0.036674891426297,14.859375,53.49374771118164,-0.3531590700149536,-0.2158209532499313,0.0,False,False,2.0,2.0,1,0,0,car
1706928732680468352,5.0,PilotStdby,84.45134632606414,-4.870373699173115,-0.287456871880801,-0.0365614800155555,14.859375,53.49374771118164,-0.3593990624428464,-0.2033410063076397,0.0,False,False,2.0,2.0,1,0,0,car
1706928732688313984,,,84.56913531535058,-4.87644509983084,-0.28795501335721974,-0.03647328285539525,14.859375,53.49374771118164,-0.3621999273638161,-0.19773929348344146,,,,,2.0,1,0,0,car
1706928732690468352,5.0,PilotStdby,84.60148251021565,-4.878112426983989,-0.2880918128960026,-0.0364490621642803,14.859375,53.49374771118164,-0.3629691004753113,-0.1962009519338607,0.0,False,False,2.0,2.0,1,0,0,car
1706928732700468352,5.0,PilotStdby,84.7512651695788,-4.885165071167876,-0.2886827374970639,-0.0363441979295988,14.859375,53.49374771118164,-0.3629691004753113,-0.1841317382361894,0.0,False,False,2.0,2.0,1,0,0,car
1706928732710468352,5.0,PilotStdby,84.90111356325042,-4.892620479013885,-0.2892773733935616,-0.0362432425601687,14.859375,53.49374771118164,-0.3629691004753113,-0.176580935716629,0.0,False,False,2.0,2.0,1,0,0,car
1706928732716359072,,,84.98966479768427,-4.898829637178716,-0.2896443434913703,-0.036201430181576844,14.859375,53.49374771118164,-0.36930623338592294,-0.17024380280601725,,,,,2.0,1,0,0,car
1706928732720468352,5.0,PilotStdby,85.05143631631154,-4.903161018120954,-0.2899003342788209,-0.036172262726831,14.859375,53.49374771118164,-0.3737268868769116,-0.1658231493150286,0.0,False,False,2.0,2.0,1,0,0,car
1706928732730468352,5.0,PilotStdby,85.20168490931655,-4.913354087899961,-0.2905120514794461,-0.0360975782549174,14.859375,53.49374771118164,-0.3825891017913818,-0.1569609344005584,0.0,False,False,2.0,2.0,1,0,0,car
1706928732740468352,5.0,PilotStdby,85.35141201903025,-4.920972076064118,-0.2910404956922257,-0.0359954040373813,14.85187918767074,53.46676388481569,-0.3731767595344157,-0.1710794549345711,0.0,False,False,2.0,2.0,1,0,0,car
1706928732750468352,5.0,PilotStdby,85.5009961758742,-4.928504717304577,-0.2915626489508565,-0.0358946362094223,14.84375,53.4375,-0.3629691004753113,-0.1863909512758255,0.0,False,False,2.0,2.0,1,0,0,car
1706928732756391808,,,85.58894750886036,-4.932584991939128,-0.2918438160092155,-0.035841233341622945,14.84375,53.4375,-0.3523352278242404,-0.19702482392689624,,,,,2.0,1,0,0,car
1706928732760468352,5.0,PilotStdby,85.64947462872169,-4.935392991130129,-0.2920373120218915,-0.0358044820876,14.84375,53.4375,-0.3450171160607393,-0.2043429356903973,0.0,False,False,2.0,2.0,1,0,0,car
1706928732770468352,5.0,PilotStdby,85.79821399919865,-4.942245027501485,-0.2925088548578642,-0.0357139525223168,14.84375,53.4375,-0.3237290978431701,-0.2256309539079666,0.0,False,False,2.0,2.0,1,0,0,car
1706928732780468352,5.0,PilotStdby,85.94934686160786,-4.948771012049519,-0.2929522955023369,-0.0356200074631031,14.84375,53.4375,-0.3366099188461225,-0.2513926154795565,0.0,False,False,2.0,2.0,1,0,0,car
1706928732787054944,,,86.04879878982764,-4.953040451563996,-0.29324258389550645,-0.03555790056255756,14.84375,53.4375,-0.34751008295084707,-0.2731929602461163,,,,,2.0,1,0,0,car
1706928732790468352,5.0,PilotStdby,86.10033954193159,-4.955253079590193,-0.2933930252431889,-0.0355257137923032,14.84375,53.4375,-0.3531590700149536,-0.2844909429550171,0.0,False,False,2.0,2.0,1,0,0,car
1706928732800468352,5.0,PilotStdby,86.25024765558646,-4.961403236401793,-0.2938132590128077,-0.0354288135186818,14.831855236370558,53.39467768933599,-0.3494250769096599,-0.2919589518530656,0.0,False,False,2.0,2.0,1,0,0,car
1706928732810468352,5.0,PilotStdby,86.40010496194282,-4.968072785059576,-0.2941933730912218,-0.035339210948838,14.8125,53.32499694824219,-0.3433490991592407,-0.3041109442710876,0.0,False,False,2.0,2.0,1,0,0,car
1706928732818850464,,,86.52543055412413,-4.976865975661688,-0.29426476038176463,-0.035309071887305817,14.82045304775453,53.35362869682332,-0.3458457124931942,-0.3041109442710876,,,,,2.0,1,0,0,car
1706928732820468352,5.0,PilotStdby,86.54961686622119,-4.97856295429574,-0.2942785372589274,-0.035303255415699,14.82198788905682,53.35915427539841,-0.3463275284433897,-0.3041109442710876,0.0,False,False,2.0,2.0,1,0,0,car
1706928732830468352,5.0,PilotStdby,86.69913405334046,-4.98883146189246,-0.2943686922258326,-0.0352659587436707,14.84375,53.4375,-0.3531590700149536,-0.3041109442710876,0.0,False,False,2.0,2.0,1,0,0,car
1706928732840468352,5.0,PilotStdby,86.84866216493447,-4.997433994833727,-0.2944962955125394,-0.0352186013858719,14.839380716091847,53.42177015124277,-0.3696183383723754,-0.2958813100923767,0.0,False,False,2.0,2.0,1,0,0,car
1706928732850468352,5.0,PilotStdby,86.99805403807432,-5.005907441195177,-0.2946261361296294,-0.0351699643129532,14.828125,53.38124847412109,-0.4120190739631653,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928732858140448,,,87.11188888428012,-5.011648290198576,-0.294738968088489,-0.03512509362825106,14.831188506395176,53.39227739631427,-0.4081722899948371,-0.25737041736109245,,,,,2.0,1,0,0,car
1706928732860468352,5.0,PilotStdby,87.1464279164984,-5.013390141444461,-0.2947732028311201,-0.0351114792555327,14.832118015676476,53.395623720499344,-0.4070051237022011,-0.2521181699306796,0.0,False,False,2.0,2.0,1,0,0,car
1706928732870468352,5.0,PilotStdby,87.2950678497341,-5.020818331802502,-0.2949235094238673,-0.035052761146243,14.84375,53.4375,-0.3923990726470947,-0.1863909512758255,0.0,False,False,2.0,2.0,1,0,0,car
1706928732880468352,5.0,PilotStdby,87.44610298998896,-5.027746929764362,-0.2951033717973512,-0.0349919282313896,14.84375,53.4375,-0.3855881378193362,-0.1841206339189832,0.0,False,False,2.0,2.0,1,0,0,car
1706928732885518400,,,87.52227888863597,-5.031214494668507,-0.29519608163768346,-0.034961510785653745,14.84375,53.4375,-0.37416570346758166,-0.18031314616260516,,,,,2.0,1,0,0,car
1706928732890468352,5.0,PilotStdby,87.59694872419504,-5.034613502829643,-0.2952869585246684,-0.0349316947190032,14.84375,53.4375,-0.3629691004753113,-0.176580935716629,0.0,False,False,2.0,2.0,1,0,0,car
1706928732900468352,5.0,PilotStdby,87.74638186177299,-5.041009202782789,-0.2954989354926916,-0.0348760128714362,14.84375,53.4375,-0.3530007382808545,-0.1785746111838621,0.0,False,False,2.0,2.0,1,0,0,car
1706928732910468352,5.0,PilotStdby,87.89588286761364,-5.047557929452523,-0.2956648020246319,-0.0348237154405759,14.84375,53.4375,-0.3139190971851349,-0.1863909512758255,0.0,False,False,2.0,2.0,1,0,0,car
1706928732920468352,5.0,PilotStdby,88.04587762358642,-5.055285183719889,-0.2954751291356992,-0.0347975218337782,14.837758392430096,53.41592962763041,-0.3195617539086668,-0.1863909512758255,0.0,False,False,2.0,2.0,1,0,0,car
1706928732925162368,,,88.11628382590588,-5.058862522884471,-0.2953922059947793,-0.03478486645975195,14.825901910847017,53.3732451360718,-0.3307277147533374,-0.1863909512758255,,,,,2.0,1,0,0,car
1706928732930468352,5.0,PilotStdby,88.19586710193516,-5.062906149167475,-0.2952984742638289,-0.0347705615250842,14.8125,53.32499694824219,-0.3433490991592407,-0.1863909512758255,0.0,False,False,2.0,2.0,1,0,0,car
1706928732940468352,5.0,PilotStdby,88.34584505625389,-5.069676795088299,-0.2952261198963732,-0.0347374507253783,14.809706395643204,53.31494038177711,-0.3538727192213711,-0.1916527613068907,0.0,False,False,2.0,2.0,1,0,0,car
1706928732950468352,5.0,PilotStdby,88.49569111869187,-5.076389522748514,-0.2951567643467605,-0.0347035615640052,14.796875,53.26874923706055,-0.4022091031074524,-0.2158209532499313,0.0,False,False,2.0,2.0,1,0,0,car
1706928732951860128,,,88.51639856220442,-5.077260090359482,-0.2951504038193903,-0.034697991490063765,14.797220193052986,53.26999188148591,-0.4026425551493009,-0.21712130904627516,,,,,2.0,1,0,0,car
1706928732960468352,5.0,PilotStdby,88.64446707343359,-5.082644255613559,-0.2951110661159966,-0.0346635424728935,14.79935509494736,53.27767721557588,-0.4053233089398469,-0.2251635683819121,0.0,False,False,2.0,2.0,1,0,0,car
1706928732970468352,5.0,PilotStdby,88.79344678678581,-5.08887302338303,-0.2950659013730199,-0.034622201985394,14.8125,53.32499694824219,-0.4218291044235229,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928732980468352,5.0,PilotStdby,88.94428151012016,-5.09487117435242,-0.2950254939083834,-0.0345690431393839,14.810322785795869,53.31715929603517,-0.4272968734539801,-0.2815156535850533,0.0,False,False,2.0,2.0,1,0,0,car
1706928732990468352,5.0,PilotStdby,89.09491989261505,-5.100835894989132,-0.294984677405365,-0.0345162497371386,14.79302873225088,53.25490276706674,-0.46831362243626,-0.3176938433231835,0.0,False,False,2.0,2.0,1,0,0,car
1706928732996548192,,,89.18556719829989,-5.104305265385028,-0.29495795520768275,-0.034485867660118984,14.776368177832987,53.194925177914136,-0.4996940802209052,-0.29154343535474114,,,,,2.0,1,0,0,car
1706928733000468352,5.0,PilotStdby,89.24401904213573,-5.106542409611848,-0.2949407240090931,-0.0344662764719646,14.765625,53.15625,-0.519929051399231,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928733010468352,5.0,PilotStdby,89.39319689407102,-5.112450998054783,-0.2948588267407643,-0.0344193686629395,14.765625,53.15625,-0.519929051399231,-0.2746809422969818,0.0,False,False,2.0,2.0,1,0,0,car
1706928733020468352,5.0,PilotStdby,89.54304289485617,-5.119996936675307,-0.2944696934071622,-0.0343972711242141,14.765625,53.15625,-0.5289998875743809,-0.270145527654002,0.0,False,False,2.0,2.0,1,0,0,car
1706928733024178624,,,89.59861157627476,-5.1227430740297795,-0.29433406558679087,-0.03438758520812053,14.764904002359229,53.1536543380833,-0.5727083109402371,-0.2484044983895296,,,,,2.0,1,0,0,car
1706928733030468352,5.0,PilotStdby,89.6928068939078,-5.127398093255806,-0.2941041608042116,-0.0343711664643298,14.763681828284708,53.14925439206208,-0.6467991246338843,-0.211550948782877,0.0,False,False,2.0,2.0,1,0,0,car
1706928733040468352,5.0,PilotStdby,89.84189604941139,-5.133659477556648,-0.2939242517384297,-0.0343135628980856,14.73530872478834,53.04710844866428,-0.7804023762807107,-0.1492027385242813,0.0,False,False,2.0,2.0,1,0,0,car
1706928733050468352,5.0,PilotStdby,89.99097811306092,-5.139893696136141,-0.2937444299624498,-0.0342554060534689,14.734375,53.04374694824219,-0.7847990989685059,-0.1471509337425232,0.0,False,False,2.0,2.0,1,0,0,car
1706928733060468352,5.0,PilotStdby,90.14003383696536,-5.145910733531537,-0.2935652731434359,-0.0341927878132524,14.734375,53.04374694824219,-0.8218137519938236,-0.1378972704861937,0.0,False,False,2.0,2.0,1,0,0,car
1706928733061695680,,,90.15832703746237,-5.146646221386736,-0.2935436071643186,-0.034184982173346555,14.734375,53.04374694824219,-0.8220869146122788,-0.1378289798315799,,,,,2.0,1,0,0,car
1706928733070468352,5.0,PilotStdby,90.2890614263324,-5.151902467022183,-0.2933887688384811,-0.0341291983009183,14.734375,53.04374694824219,-0.824039101600647,-0.1373409330844879,0.0,False,False,2.0,2.0,1,0,0,car
1706928733080468352,5.0,PilotStdby,90.43783549516638,-5.157692196513381,-0.293233348127897,-0.0340579146463874,14.748830640947697,53.095788667337565,-0.8875698855784233,-0.1917959281987956,0.0,False,False,2.0,2.0,1,0,0,car
1706928733082339008,,,90.46567033332923,-5.158771221272911,-0.2932052424775668,-0.034044512711812046,14.749049383116432,53.09657616050656,-0.8885312308082289,-0.19261993896199564,,,,,2.0,1,0,0,car
1706928733090468352,5.0,PilotStdby,90.58663588497302,-5.16346048242508,-0.2930831000215335,-0.0339862701454455,14.75,53.09999847412109,-0.8927090764045715,-0.1962009519338607,0.0,False,False,2.0,2.0,1,0,0,car
1706928733100468352,5.0,PilotStdby,90.7356828722759,-5.169054474817358,-0.2929751549213151,-0.0339116573342396,14.735848305552745,53.04905099210956,-0.8660541020835238,-0.2850509428152957,0.0,False,False,2.0,2.0,1,0,0,car
1706928733110468352,5.0,PilotStdby,90.88469425607128,-5.174824689763227,-0.2928750972412022,-0.0338388253506354,14.734375,53.04374694824219,-0.8632791042327881,-0.2943009436130523,0.0,False,False,2.0,2.0,1,0,0,car
1706928733120468352,5.0,PilotStdby,91.03338695888216,-5.182018403845859,-0.2928388271076443,-0.0337804057649903,14.720704434193932,52.99453491386463,-0.8976108186784189,-0.3715473011157215,0.0,False,False,2.0,2.0,1,0,0,car
1706928733122755296,,,91.06738182881728,-5.183631008057702,-0.29283213315354617,-0.033766615611077064,14.720257479080153,52.99292594092697,-0.8987332839482488,-0.37407284797283885,,,,,2.0,1,0,0,car
1706928733130468352,5.0,PilotStdby,91.1820388797828,-5.189069959395283,-0.2928095559518198,-0.0337201045232844,14.71875,52.98749923706055,-0.9025191068649292,-0.3825909495353699,0.0,False,False,2.0,2.0,1,0,0,car
1706928733140468352,5.0,PilotStdby,91.33039250821412,-5.1949761626979125,-0.2928367402748524,-0.0336446113015273,14.705370671424271,52.93933234761287,-0.9529195761636036,-0.3573907148860326,0.0,False,False,2.0,2.0,1,0,0,car
1706928733150468352,5.0,PilotStdby,91.4786027256614,-5.200840031104008,-0.2928710649057446,-0.0335695448961497,14.703125,52.93124771118164,-0.9613791108131408,-0.353160947561264,0.0,False,False,2.0,2.0,1,0,0,car
1706928733160468352,5.0,PilotStdby,91.62560583717824,-5.2063555155114045,-0.2929639340181715,-0.0334979942126078,14.703125,52.93124771118164,-0.994292960066839,-0.2708761994384138,0.0,False,False,2.0,2.0,1,0,0,car
1706928733162076224,,,91.64925454031832,-5.207239974591313,-0.2929797313654125,-0.033486498107958035,14.703125,52.93124771118164,-0.9953100065288597,-0.2683335794211818,,,,,2.0,1,0,0,car
1706928733170468352,5.0,PilotStdby,91.77270227699636,-5.211856907323408,-0.2930621945242109,-0.0334264877094503,14.703125,52.93124771118164,-1.0006190538406372,-0.2550609409809112,0.0,False,False,2.0,2.0,1,0,0,car
1706928733180468352,5.0,PilotStdby,91.92078770474154,-5.21721618821789,-0.2932153967357287,-0.0333554125761818,14.690318752337692,52.88514709551252,-1.024739903481502,-0.166617915192997,0.0,False,False,2.0,2.0,1,0,0,car
1706928733190468352,5.0,PilotStdby,92.06900092249724,-5.222573382945939,-0.2933727143446383,-0.0332834916494992,14.6875,52.875,-1.0300490856170654,-0.1471509337425232,0.0,False,False,2.0,2.0,1,0,0,car
1706928733200468352,5.0,PilotStdby,92.21852236243603,-5.22790712057099,-0.2935734091127706,-0.0332026665739071,14.674975206667238,52.8299095208777,-1.0536398098267554,-0.0842424055266967,0.0,False,False,2.0,2.0,1,0,0,car
1706928733201228160,,,92.22987767335242,-5.228337881865144,-0.29359205966771584,-0.03319684658753989,14.674739647469337,52.82906148476143,-1.0540834907662382,-0.08305925766518184,,,,,2.0,1,0,0,car
1706928733210468352,5.0,PilotStdby,92.36797019094548,-5.233576392023906,-0.2938188700215551,-0.0331260694352696,14.671875,52.81874847412109,-1.0594791173934937,-0.0686709359288215,0.0,False,False,2.0,2.0,1,0,0,car
1706928733220468352,5.0,PilotStdby,92.5168261788981,-5.242092506694007,-0.2944440391849383,-0.0330853121691522,14.659624028982243,52.77464378207328,-1.0517874906006377,-0.0455959854496348,0.0,False,False,2.0,2.0,1,0,0,car
1706928733222813984,,,92.55171539920366,-5.244037182459435,-0.2945883111990696,-0.03307491892361297,14.658832583687097,52.771794501721175,-1.0512905910627641,-0.044105282307327666,,,,,2.0,1,0,0,car
1706928733230468352,5.0,PilotStdby,92.6655632314787,-5.250382899515671,-0.2950590885888466,-0.0330410044805678,14.65625,52.76249694824219,-1.0496691465377808,-0.0392409339547157,0.0,False,False,2.0,2.0,1,0,0,car
1706928733240468352,5.0,PilotStdby,92.8133177207842,-5.256864679665796,-0.2955930028140514,-0.0329682845770958,14.632365324528552,52.67651269966694,-1.012179689068479,-0.0017515455318375,0.0,False,False,2.0,2.0,1,0,0,car
1706928733250468352,5.0,PilotStdby,92.96095728230284,-5.263293889470333,-0.296126449477132,-0.0328953213940984,14.625,52.64999771118164,-1.0006190538406372,0.009809068404138,0.0,False,False,2.0,2.0,1,0,0,car
1706928733258217952,,,93.07466488489452,-5.267942022648067,-0.2965369605316265,-0.032837212928202256,14.643127305496389,52.71525556840747,-0.9949285470050481,-0.041405648163840986,,,,,2.0,1,0,0,car
1706928733260468352,5.0,PilotStdby,93.10768185855932,-5.269291688696967,-0.2966561595329811,-0.0328203401277521,14.648390882904993,52.734204318573134,-0.993276209693842,-0.056276728985476,0.0,False,False,2.0,2.0,1,0,0,car
1706928733270468352,5.0,PilotStdby,93.25459377286506,-5.275266906800425,-0.2971822953720249,-0.0327441987588297,14.65625,52.76249694824219,-0.9908090829849244,-0.0784809365868568,0.0,False,False,2.0,2.0,1,0,0,car
1706928733280468352,5.0,PilotStdby,93.40329060872092,-5.281021081269046,-0.2976735481253971,-0.0326567966589255,14.6334959264981,52.68058283915473,-1.0336668817819827,-0.1999112381203338,0.0,False,False,2.0,2.0,1,0,0,car
1706928733281758176,,,93.42245483024698,-5.28175917035143,-0.2977361008437359,-0.03264542328645687,14.63240016904335,52.676638139069524,-1.0357307650915857,-0.2057589013146507,,,,,2.0,1,0,0,car
1706928733290468352,5.0,PilotStdby,93.55187989439992,-5.286743835484231,-0.2981585489756853,-0.0325686135157398,14.625,52.64999771118164,-1.0496691465377808,-0.2452509403228759,0.0,False,False,2.0,2.0,1,0,0,car
1706928733300468352,5.0,PilotStdby,93.69959241750348,-5.292202294317349,-0.2985908197367308,-0.0324738106742028,14.61396125026032,52.61025982912315,-1.0496691465377808,-0.3076260622359169,0.0,False,False,2.0,2.0,1,0,0,car
1706928733310468352,5.0,PilotStdby,93.84724960071752,-5.297766726236887,-0.2990445035507409,-0.0323810994983851,14.609375,52.59375,-1.0496691465377808,-0.3335409462451935,0.0,False,False,2.0,2.0,1,0,0,car
1706928733320468352,5.0,PilotStdby,93.9944200630971,-5.304202438509947,-0.2996743806997681,-0.0323056280855405,14.609375,52.59375,-0.9751192615492944,-0.3809817690448669,0.0,False,False,2.0,2.0,1,0,0,car
1706928733326878688,,,94.08876518815059,-5.308266347096308,-0.3000658084540353,-0.03225532172794894,14.609375,52.59375,-0.9537343297130421,-0.394590358273186,,,,,2.0,1,0,0,car
1706928733330468352,5.0,PilotStdby,94.14159695106991,-5.310542070986003,-0.3002850017435854,-0.0322271509713136,14.609375,52.59375,-0.9417591094970704,-0.4022109508514404,0.0,False,False,2.0,2.0,1,0,0,car
1706928733340468352,5.0,PilotStdby,94.28886078260302,-5.316063582527249,-0.3007315126531296,-0.0321230198225583,14.588226382181832,52.51761291055988,-0.9218422060135384,-0.3756550526482065,0.0,False,False,2.0,2.0,1,0,0,car
1706928733350468352,5.0,PilotStdby,94.43610201265938,-5.3215591123916965,-0.301170099075815,-0.032016861093784,14.578125,52.48124694824219,-0.9123291373252868,-0.3629709482192993,0.0,False,False,2.0,2.0,1,0,0,car
1706928733354983072,,,94.50247783959328,-5.323941125323046,-0.30133800891768886,-0.031961252395963966,14.565510715411746,52.43583634496695,-0.9149690469610511,-0.36033103056358884,,,,,2.0,1,0,0,car
1706928733360468352,5.0,PilotStdby,94.58312168421298,-5.326835171086259,-0.3015420123301311,-0.0318936901614329,14.550184888927705,52.38066436739957,-0.9181764263988784,-0.3571236413818634,0.0,False,False,2.0,2.0,1,0,0,car
1706928733370468352,5.0,PilotStdby,94.73015072658065,-5.332095572645812,-0.3019036014673197,-0.03176915496806,14.53125,52.3125,-0.9221391081809998,-0.353160947561264,0.0,False,False,2.0,2.0,1,0,0,car
1706928733380468352,5.0,PilotStdby,94.8772908316828,-5.337224722348992,-0.3021779722161568,-0.031633057164199,14.522496164340245,52.28098533675811,-0.9111470910824332,-0.3146888877162807,0.0,False,False,2.0,2.0,1,0,0,car
1706928733388723008,,,94.99872344907901,-5.341454041345786,-0.3023945376988595,-0.03151974726927512,14.516824283170052,52.26056601065078,-0.904025022856915,-0.28976164892696743,,,,,2.0,1,0,0,car
1706928733390468352,5.0,PilotStdby,95.024399603069,-5.342348303926656,-0.3024403290916666,-0.0314957886132481,14.515625,52.25624847412109,-0.9025191068649292,-0.2844909429550171,0.0,False,False,2.0,2.0,1,0,0,car
1706928733400468352,5.0,PilotStdby,95.17122131034102,-5.347425273619592,-0.3026043750243534,-0.0313489737932145,14.524091147888596,52.28672743329229,-0.9078345096597464,-0.2419678578535905,0.0,False,False,2.0,2.0,1,0,0,car
1706928733410468352,5.0,PilotStdby,95.31793322327304,-5.352772664895383,-0.302784079047937,-0.0312066687465714,14.53125,52.3125,-0.9123291373252868,-0.206010952591896,0.0,False,False,2.0,2.0,1,0,0,car
1706928733420468352,5.0,PilotStdby,95.46378070134732,-5.360325672545287,-0.3030914667015008,-0.0311010980685376,14.514856864330213,52.25348311069661,-0.9432059382932024,-0.2214493530758539,0.0,False,False,2.0,2.0,1,0,0,car
1706928733430468352,5.0,PilotStdby,95.60967931544384,-5.367708071265724,-0.3033760682563446,-0.0309935961299421,14.5,52.19999694824219,-0.9711891412734984,-0.2354409545660019,0.0,False,False,2.0,2.0,1,0,0,car
1706928733431110688,,,95.61907623565045,-5.368088865658268,-0.30338188711895603,-0.030985637024410637,14.5,52.19999694824219,-0.9708697192263666,-0.2354409545660019,,,,,2.0,1,0,0,car
